star,client,source,company,ville,ecart,reponse_absente,reponse_negative,reponse_positive,date_annee,date_mois,date_jour,Commentaires_reduit
5,1,0,0,1,0.07692307692307693,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,chaussures conformes 
5,1,0,0,1,0.0,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,encore satisfaite deshowroomprive dit parfait jour recommande entourage 
2,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,livrée  semaines plus tard 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,"etranges prix annoncés lors vente porte clés hihou annoncé prix , l'étiquette l'article indiqué , euros chien sluffy l'étiquette indique , euros loin , euros annoncés suppose autres porte-clés avoue être satisfaite achats trop "
1,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,reçu articles tard qu'il indiqué recevoir rapidement donné c'était expédition rapide ensuite ouvert colis certes bon état produit fonctionnait payé 
5,1,0,0,1,0.07692307692307693,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,dernier colis reçu joli pendentif signe astrologique offert cadeau fidélité colis reçu  jours avant date estimée plus ravie site showroomprivé ainsi service client réactif recommande  
4,1,0,0,1,0.04895104895104895,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,bien livraison rapide rad 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,carton abîmé marchandise détérioré 
3,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,taille correspond  vêtements 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,bien 
5,0,0,0,0,0.20279720279720279,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,commentaire 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,attends impatiemment commande merci fan cette marque 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,satisfaite 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,livraison peu longue 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,redire livraison rapide absolument satisfaite produits j'aie commandé 
3,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,livraison plus longue prévu 
2,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,voir réclamation faite  juillet h montage toile n'est compatible structure chaise délai livraison respecté chronoposte tenu compte instructions mail accepté service colis laissé devant porte 
2,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,robes beaucoup trop grande l'aide tailles mal expliqué 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,livraison lente entre date d'achat l'envoi commande sinon conquise sac merci 
5,1,0,0,1,0.11188811188811189,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,processus commande respecté merci produit super fais plein jalouse 
2,0,0,0,0,0.013986013986013988,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,produit correspond souhaite retourner cela déjà rempli formulaire n'ai aucune réponse 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,bien 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,beau plat degrenne qualité marque 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,j'attends montre depuis lustres toute commandes arrivées sauf montre 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,blouson bien j'en déjà acheté blanc dont j'étais contente gros défaut manche droite espèce boule excroissance  cm bas manche ; voit beaucoup 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,buste maillot bonne manches tellement longues l'on pourrait penser jambes pantalon '' doit défaut 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,beaux coloris toucher doux j'adore 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,livraison effectuée temps conforme attentes 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,déçue qualité chemise reste ok 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,beaux bijoux valu d'etre mis jolis petits pochons plutot sacs plastiques 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,livraison rapide bonne emballage 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,top 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,aucun reproche traitement commande coté produit j'en testé  l'instant trouve ca bof voir si  autres meilleurs 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,reçu commande date exprimée lors commande actuellement travaux colis déballé  semaines regardé l'intérieur si bonne état sauf miroir préférons déballer l'instant l'ensemble contents meuble vasque identique photo belle journée luce 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,reçu produit nife quelques jours avant date prévue agréable beau produit correspondant exactement attente 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,satisfaite vêtements tissu adorable couleurs parfaites l'image recommande nife 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,déçue qualité produit fermeture boucles oreilles tordue 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,beaux bijoux ravie 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,carton écrasé cp marchandise bon état sauf bord cuisine jouet peu écorché sinon bien merci 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,bien 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,dommage passe autant temps entre commande l'expédition sinon redire 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,attentes remplies 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,commande encore carton 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,s'est bien passé 
2,0,0,0,0,0.11188811188811189,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,matière trop médiocre malheureusement déçue 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,satisfaite 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,marchandise tachée couleur peut déteint 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,super parfum arrivé bien avant date prev 
5,0,0,0,1,0.15384615384615383,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,showroomprivé reste meilleure ventes ligne.toujours satisfaite 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,joli meuble notice montage assez explicite 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,livraison peu longue d'habitude emballage endommagé piles parfait état 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,connaissais déjà produits enchantée plus livraison plus rapide prévu 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,délai peu longs produits impeccables 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,elles top contente 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,livraison délais chemisier photo 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,commande conforme tous points 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.4545454545454545,0.4,boucles d'oreilles font vraiment mauvaises qualité dommage forme originale bracelet sympa 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,particulier signaler 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,commande bien reçu encore utiliser produit 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,super reçu colis avant date prévu déçu reçu toute marchandise commander remboursement frais livraison dédommagement attente remboursement produit non livré 
5,1,0,0,1,0.2937062937062937,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,satisfaite achats 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,bon produit 
5,0,0,0,0,0.06293706293706294,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,produits conformes annonces livrés temps 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,content commande super qualité 
3,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,marchandises mal taillées correspondant taille indiquée l'achat 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,soucis livraison temps 
3,0,0,0,0,0.13286713286713286,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,commande inscrit  boites  ; j'en reçu  moyen d'obtenir boite manquante assez déçue 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,conforme commande 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,articles conformes description satisfaite commande 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,satisfaits 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,bjr souci parce commandes toutes annulées erreur moins celle ci arrivée contente j'attends retour fonds commander nouveau prie d'être diligents merci 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,dommage articles top rapport photos taille correctement 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,satisfaite commande 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,j'adore déjà cette marque pap ravis expérience achat showroom 
4,1,0,0,1,0.19580419580419578,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,délais livraison beaucoup trop long annulations insupportablesur beaucoup choses revoir 
3,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,paire lunettes présente défaut branches manque strass 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,/ contente recevoir boîte lettres malgré risque voisin 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,bien 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,jolis tailles conformes 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,produits conformes livraison respect délais 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,joli coussin conforme image.tres bien emballé satisfaite 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,satisfaite 
1,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,produit commandé sandales talons correspondait celui livré claquettes trop déçue voulais porter événement raté 
1,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,vraiment mauvaise qualité voir photo délai attente long plus mois vient directement chine vu qualité pourtant photos vraiment attrayantes 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,produit conforme description date livraison annoncée respectée 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,satisfaite produit 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,top habitude 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,satisfaite commande 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,belle qualité sandales dommage reçu  jour trop tard petite fille profite 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,beaux produits bonne qualité 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,bon produit 
3,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,taille trop grand vraiment déçue 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,reçu bonne taille article peux renvoyer enlevé étiquettes jeté l'emballage première cela arrive 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,parfait ravie 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,conforme commande ras 
5,0,0,0,0,0.1888111888111888,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,bien 
5,0,0,0,0,0.04195804195804196,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,colis reçu avant date livreur sympa recommande 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,vraiment satisfaite commande 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,choisi relais colis livraison louveciennes rends récupérer colis magasin fermé jusqu  septembre sais où colis écris mail réponse rapide part informant colis livré marly roi point vente non choisi soins regrette juste prévenu 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,produit conforme redire 
3,0,0,0,0,0.04895104895104895,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,article reçu autre envoyé erreur 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,produit conforme livraison peu longue 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,beaux articles originaux qualité bon prix merci 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,totalement satisfaite 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,robes parfaites livraison rapide 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,satisfaite commande merci 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8333333333333334,reçu montres vite grande violette petite rouge fils apprenne l'heure étanche  crois qu'il plonge aussi loin elles vraiment belles j'adore acheter produits marque qualité prix compétitifs merci showroom 
1,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,livraison trop longue qualité mois bien 
3,0,0,0,0,0.07692307692307693,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,commandé valise rose reçu valise rouge 
1,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8333333333333334,reçu transat mauvais site 
